	MX.01	YB03	YB08	YB13	YBO4
55231216d4116a21b462d8d6a1511a53	39.0	0.0	130.0	0.0	0.0
5525581217e6a4e3b36f5077f106134a	0.0	11.0	0.0	0.0	0.0
55ac42c91db1182fdfd1c13725e00f73	0.0	20.0	0.0	0.0	0.0
55be35a74288cd51aa081fd67c9c8927	0.0	0.0	0.0	0.0	5.0
55c524d103c990a7bb231836e1e06895	0.0	0.0	14.0	0.0	0.0
55c85a40ca1205f25c14d46631b2b7b9	0.0	0.0	71.0	0.0	0.0
55d9508e499d07e966fe1717bd80c566	0.0	0.0	26.0	0.0	0.0
55f5252fae08e0ed78b5730c06d3ebef	0.0	0.0	0.0	11.0	0.0
560b39631e26df9b53fb50240e545678	0.0	768.0	3007.0	0.0	212.0
560b4e99ea24c4e12d2d01dec6bb3312	7.0	0.0	0.0	0.0	0.0
5640c3a52135104f392ff4a68849235e	0.0	0.0	0.0	0.0	28.0
56437fe1dbfc69e487966f759c692356	0.0	0.0	138.0	0.0	0.0
565d7159729da1f77a8aaf6ef6dddc2e	0.0	0.0	0.0	0.0	90.0
56986126005d325740cfd95ba4169779	0.0	0.0	0.0	7.0	0.0
56a70ff535c0d5252b82b044df2ec2c9	0.0	0.0	3.0	0.0	0.0
56b34f5710a84b350ce9d2cf52b7ac25	0.0	0.0	48.0	0.0	0.0
56d1be83d87f80315294c930954e0239	0.0	0.0	34.0	0.0	0.0
573091d7ddd85f9c5f14a7e53d2ba0bf	73.0	0.0	0.0	253.0	10.0
575971d96362b3e3e4024054dfdeaefb	0.0	145.0	0.0	0.0	0.0
576a177a5157f485a5d93317998ef02d	0.0	0.0	0.0	14.0	0.0
577cf2f8f64a1f443ae3a21a86b9d4f2	0.0	0.0	0.0	0.0	12.0
5785e3e96e73adad103ccb1747c44783	0.0	0.0	0.0	0.0	10.0
578e7f46552388c93712915a3bc5a334	0.0	0.0	0.0	2.0	0.0
57cd001370a1baf0c71d0fb7af16cf6f	0.0	0.0	0.0	6.0	0.0
57df641e97eeb52ba40dc6341700b7f2	0.0	0.0	0.0	3.0	0.0
57e7817795c076824d11249407609273	0.0	0.0	0.0	0.0	3.0
582ba57a9f9229094db220813bd51f4a	0.0	0.0	0.0	0.0	4.0
5847d893ad5873f08e7bca38efb5ced6	0.0	0.0	0.0	0.0	4.0
58554d329007c05862faeff9b6e291bb	4.0	0.0	0.0	0.0	0.0
587fff897736bbf18f32a9d6dc5a03cd	0.0	0.0	0.0	0.0	9.0
58a5e5b275f459faa393c969ec4284c8	0.0	0.0	0.0	0.0	82.0
58c7f7b6444506ed72b688c6219c09fe	0.0	121.0	0.0	0.0	0.0
58d39faf55c04eaef9f368004432877d	0.0	0.0	16.0	0.0	0.0
58dd552f7414315ea4fa8aa481d7f99a	0.0	0.0	0.0	0.0	2.0
58ef6a888ac87da27cf7de885ecfbfed	0.0	0.0	0.0	0.0	365.0
59364744507fc064189cc76039389725	0.0	0.0	35.0	0.0	0.0
597e7bf33d588c52203b0afd5a158709	119.0	0.0	0.0	0.0	0.0
5992d86d52d3a51f29922ef74374f53a	0.0	15.0	0.0	0.0	0.0
5998876effd12779b0ed1fb8ee7342ee	0.0	2.0	0.0	0.0	0.0
59a4a1cac97a77d928e42ceef7282892	0.0	0.0	0.0	16.0	0.0
59b9be7ab73f4f36c1d4306f5863da72	0.0	0.0	0.0	0.0	5.0
59daa439bd613464f2eecdf3f23354e1	0.0	0.0	0.0	0.0	12.0
59e4dbf87a9dcf97ef62d0f009d4785f	0.0	0.0	2.0	0.0	0.0
59e868ed994f35437695c05d25dd23ae	0.0	0.0	0.0	3.0	0.0
5a062e5e763d7847349bbd448ea033ad	0.0	37.0	0.0	0.0	0.0
5ab3f5ddf44e277a3776112126f4ceee	0.0	0.0	0.0	38.0	0.0
5ad4ffad545af8e279101d52bd189173	0.0	0.0	0.0	0.0	15.0
5aee653c45fc6411416ea86eb7b75c7a	0.0	11.0	0.0	0.0	0.0
5b19cf722fab5d75e83bb348db91a6a1	0.0	0.0	0.0	0.0	11.0
5b23343a26480b4dd597ae7290e73b1b	0.0	0.0	0.0	55.0	0.0
5b282619827d0edc7115134e4dc8dbf5	0.0	0.0	0.0	27.0	0.0
5b41b9fd38fd692dc9f9f64fdc7d70bf	0.0	0.0	0.0	0.0	5.0
5b9a650710e7f198e4be4a316a0ddfed	0.0	0.0	0.0	0.0	7.0
5bc9fc389e36b528854445b509439b0f	0.0	0.0	0.0	2.0	0.0
5bcf710c2ff2769c97ac75f023ce80d5	0.0	0.0	142.0	0.0	0.0
5c2a265a787041654fcd1d72543f776b	0.0	0.0	0.0	0.0	3.0
5c5a6cfa764185e93ceb1ef6c149c4cd	9.0	0.0	0.0	0.0	0.0
5c6260c60282752084c8775fc3a5681d	0.0	0.0	0.0	12.0	0.0
5ca8aec5e2ab62c9f353c478eb40af8b	0.0	254.0	0.0	0.0	0.0
5cca50479c37fbf6ee11c360547edb60	0.0	65.0	0.0	0.0	0.0
5cd8e6857ae0c05635d9183558f78ca5	0.0	0.0	1279.0	0.0	540.0
5cdcee7034c76605866511ecfdb4005c	8.0	0.0	0.0	0.0	0.0
5cf586807c2eb3a7bb313f8b8fbe0a53	0.0	4.0	0.0	0.0	0.0
5d534aaf1a72a6259b854399f1e830d6	0.0	0.0	24.0	0.0	0.0
5d55768f6931d60fccbb68660d5e903d	0.0	0.0	97.0	0.0	0.0
5d983bc1cd63d00791a948234599c33c	0.0	61.0	0.0	0.0	0.0
5dca6f89c967ea4d011260ff2c61b9af	0.0	0.0	0.0	18.0	0.0
5e1dd0036a5c62df6902798e61207625	0.0	1982.0	0.0	0.0	0.0
5e6214321a819f6e4fea45e269bbfb20	0.0	13.0	0.0	0.0	0.0
5e6c6be60784acd1dde54f368a8b9a97	0.0	0.0	110.0	0.0	0.0
5efe944c415a722b834eea5600d955ed	0.0	0.0	0.0	3.0	0.0
5f3d62181584767715ea6c6733a04f2a	0.0	0.0	0.0	0.0	9.0
5f55e219a4a8332595e3196f724a14e4	0.0	8.0	134.0	20.0	76.0
5f6a74357b42cd96a2e2e248503b2086	0.0	0.0	0.0	19.0	0.0
5f7fc5fa702fb439997b2308f1645ea0	0.0	0.0	0.0	0.0	30.0
5fa40d9bf423d08050ec159741a1352b	0.0	0.0	0.0	0.0	3.0
5fb3313a99400914d7f150a280ed5a86	0.0	7208.0	0.0	0.0	0.0
60200d99526e46c53a90155cb5042b40	0.0	0.0	0.0	30.0	0.0
608e040f4df2b11a4582e44b32a0ceaf	0.0	0.0	0.0	0.0	4.0
60b16f6433fbafbe204b37d90f30d57c	0.0	81.0	0.0	0.0	0.0
60be511662c5e56ef65820597b6b9e20	7.0	0.0	0.0	0.0	0.0
60e2527e77e51418b27366c7d73e7580	0.0	0.0	118.0	0.0	0.0
60e7d19cdef6ced5eac7baac192565b2	0.0	0.0	0.0	14.0	0.0
613726fe41f91902d0293dacc6aa6b44	0.0	0.0	4.0	0.0	0.0
61c59999244fb9c9d6e710bf7fb32412	44.0	0.0	0.0	0.0	0.0
61d96b86c674ec6276984c9be7a81efc	0.0	0.0	0.0	108.0	67.0
6218dfda4810d48b15e4298dadf6ee61	0.0	0.0	0.0	0.0	26.0
622af19476d13a9d0863f24ae08130cd	2.0	0.0	0.0	0.0	0.0
6247e7eda7147be8596c9268fc50afc2	0.0	12.0	0.0	0.0	0.0
6269c733525ad1c0c330375fa3e45253	1401.0	0.0	0.0	0.0	0.0
628e1518cf87676dd57afdff7840eb13	0.0	0.0	0.0	0.0	14.0
62ed09c410396b0a958661524286f83e	0.0	0.0	0.0	0.0	2.0
632269a29a3abc6476cb3d6a487229d7	0.0	0.0	0.0	7.0	0.0
6329b5da1b5302214068267411402c0b	4.0	0.0	0.0	0.0	0.0
638cab6af7ed88f43a53cfb235a472cb	0.0	8.0	0.0	0.0	0.0
639f8d0c84e86c52fb3157868ea6c3c7	0.0	0.0	0.0	53.0	0.0
63b8a50617b8667be36580daf4ede6e3	0.0	0.0	0.0	0.0	39.0
6401a56e9295beec5cb41d92e446eeae	3.0	0.0	0.0	0.0	0.0
641b2cba7e676f7fa1e7cba0ae5d07e5	0.0	0.0	0.0	0.0	2.0
643659fe92700caa1a7c7cc722ae3766	0.0	0.0	0.0	0.0	3.0
6441f8c9815acf45828c331f3810ac3f	0.0	0.0	0.0	15.0	0.0
6486a43e4d925078f54d9d834da9f6ee	0.0	2.0	0.0	0.0	0.0
64a0466d9c603dbcab840beb0dbe2c9d	0.0	0.0	0.0	0.0	19.0
64a1744a4f013b88e618d64bcaf9a57f	0.0	0.0	0.0	14.0	83.0
64e90a5a4ade1012ca8721040119f501	0.0	0.0	4.0	0.0	0.0
64e94a201dbf7be1cf9e91b01b7bf1cb	0.0	0.0	0.0	0.0	2.0
6517a04af324bd2e30324df3b32b9023	0.0	0.0	0.0	0.0	23.0
65a4344a2698bd16825593decf7d1f59	0.0	0.0	62.0	0.0	0.0
65cd2324fa3496615ed0e8238562f393	0.0	0.0	0.0	654.0	104.0
65d43491988bfe557da4d86a5ba25dae	0.0	0.0	0.0	5.0	0.0
6612b5394b5f30dfad670d5543d079f8	0.0	0.0	21.0	0.0	0.0
661509c1f3c90a1671186fe0cb1389bc	0.0	0.0	0.0	19.0	0.0
662a0207daf70b602504c5ccb4146e6c	0.0	4.0	0.0	0.0	0.0
6661d9914649912498a60a53c8f0fe43	0.0	0.0	0.0	13.0	0.0
66627127210ecf1b9407e4b7520d5b12	0.0	7.0	0.0	0.0	0.0
6699faa973867e23f56b360313a79461	0.0	98.0	0.0	0.0	0.0
66aaecdbc99b357b614b550f12060bcf	0.0	0.0	0.0	0.0	10.0
66aea48c437ecdb4264f889c5f3cb5c9	0.0	0.0	38.0	0.0	0.0
66b6f55bff6cd6fec4f7e8901409f174	0.0	0.0	0.0	389.0	0.0
66bd4e4425bba32112b966d51d685aaa	3.0	0.0	0.0	0.0	0.0
66f0cfaeeb226996506791d9d5ded4cd	0.0	0.0	120.0	0.0	0.0
6721be441904b584b6e72496c5148dd4	0.0	0.0	2.0	0.0	0.0
67612acaea19090c08b6bd9a0d0bfcdf	0.0	0.0	0.0	0.0	4.0
6766ecf1080cb5e34c74db4ff1cd4762	0.0	0.0	4.0	0.0	0.0
6768764c7677f5355ef4845d52ac9d26	0.0	0.0	0.0	0.0	6.0
6780ddaa8948faea48827726ddca866f	0.0	0.0	0.0	15.0	0.0
678b000ce8962cb466e074c52f8b8286	0.0	79.0	0.0	0.0	0.0
67b9602a95866fd01fd627a25f3405e2	0.0	0.0	15.0	0.0	0.0
68cc1c14334c3d28d71d66a14031bf33	0.0	0.0	58.0	0.0	0.0
69054ffd3a3cc44451e93b9787e7a68c	0.0	0.0	192.0	0.0	0.0
6910d170a62f24a07b2e8c33eb82d8bd	0.0	0.0	8.0	0.0	0.0
69179c4a6011d0c9d30036cf18626520	0.0	0.0	0.0	39.0	0.0
6945d94103ada823c2811f2b81c56ba0	0.0	0.0	0.0	82.0	126.0
694e04d4cd50a862d781cb437318dc73	0.0	0.0	0.0	5.0	0.0
6979b84850900948991145a6d42c5524	0.0	0.0	0.0	18.0	0.0
69c8e9c0e29290e25a0ea01f241ac005	0.0	0.0	0.0	0.0	47.0
69ed6dc45aa500346aeaf02c2dfef359	0.0	0.0	0.0	0.0	12.0
69fd80da10c38f2dc3e5d1a081ad1973	0.0	0.0	0.0	0.0	14.0
6a02c4dc87b47fcee5f9f17450f97a5e	0.0	0.0	0.0	430.0	39.0
6a26c3f852bff5919ada8eba28c2f2b2	0.0	41.0	0.0	0.0	0.0
6a3b53d1df1fb78f0ef082954d629ed1	0.0	0.0	0.0	0.0	5.0
6a5337d8a1af072d8f2b674565d5e979	0.0	14.0	0.0	0.0	0.0
6a8d656686c44f5606039cf2601f2bca	0.0	0.0	0.0	0.0	6.0
6aae32e706ccff7255e38cef2548d0c1	0.0	0.0	0.0	6.0	0.0
6aba2b4090254c8d87c32fa7b31a1caa	0.0	3.0	0.0	0.0	0.0
6ac3951c0c1be73ab710418b89e06f7b	4.0	0.0	0.0	0.0	0.0
6ae07253b242fc99d2039b3ae7167e35	0.0	0.0	0.0	0.0	6.0
6b3e01c1d5171bc9e7e2ca53367d1ba7	0.0	0.0	0.0	28.0	0.0
6b47db14d35038f6409e51a45f7fe097	0.0	0.0	0.0	4.0	0.0
6b51ee975ed381da8619644bbc778b43	1146.0	0.0	157.0	0.0	0.0
6b5ecf30dd7f5acc2ca60e4bbebae5f6	0.0	3.0	0.0	0.0	0.0
6b8bb755b269aa7326529b6bef122066	0.0	0.0	201.0	0.0	0.0
6b94959874b693c3304e68c57cefd287	0.0	0.0	67.0	0.0	249.0
6bb336b65a00dda3e35946ef5a22a106	0.0	0.0	23.0	0.0	25.0
6be36da52f32f2923f241b78986def92	273.0	0.0	0.0	0.0	0.0
6c97e8ef8111a95d1a19517807aeef52	0.0	0.0	0.0	0.0	34.0
6cd7810037bda3b1a072fbb5cba3033f	20.0	0.0	0.0	0.0	0.0
6ce7231a5f6bda6ad5d9ad4ec5a2e828	0.0	0.0	0.0	3.0	0.0
6d162ca78d7c6999812546a85687132f	0.0	3.0	0.0	0.0	0.0
6d184c9a4cab744b48ef2066ee8ca342	0.0	0.0	0.0	4.0	0.0
6d83873442dde140c4c63cd08c81c125	0.0	0.0	31.0	0.0	0.0
6da72cbe868f55b109befcc97cb03c28	0.0	3.0	0.0	0.0	0.0
6dbfe502681b806b01c069ef606ac1ec	0.0	0.0	8.0	0.0	0.0
6dda5702f6019467ba0b4469da176239	0.0	4.0	0.0	0.0	0.0
6e0f9d60b3729c86b31a72bc587db1e7	43.0	0.0	0.0	0.0	0.0
6e2fd2b1d60de5b2cba84579a32caf20	0.0	0.0	2.0	0.0	0.0
6e3685c1a2761ad777020b41539a2c13	103.0	0.0	0.0	0.0	0.0
6e5b02903c771fe5e7226a8468654763	0.0	0.0	16.0	0.0	0.0
6eb448125f2c23d8ba86571df98c3859	11.0	0.0	0.0	0.0	0.0
6ed753868b1a1c345608640f9a0a912b	0.0	0.0	0.0	0.0	7.0
6ee27076612e022cd940a68a3e419fa5	0.0	0.0	0.0	0.0	2.0
6eeb2ba800296014adea8d36305df927	0.0	0.0	163.0	0.0	0.0
6ef717a527e19339d8855808f4cf4e24	75.0	0.0	0.0	0.0	0.0
6ef7376ae9f579f385eab7e71e4d2e91	0.0	0.0	0.0	10.0	8.0
6f013fc3e3163bcf9c4940ea6031e383	0.0	0.0	0.0	31.0	0.0
6f388ebb57551fc6eb0a7f852d380f49	10.0	0.0	0.0	0.0	0.0
6f3f68e5c8e2a11b388ddbbea9fa182d	0.0	0.0	28.0	0.0	22.0
6f7d5751680bd811998251b57fd37838	0.0	0.0	0.0	6.0	0.0
6f89ad6129ff838c70c3d9fd785e7a10	0.0	0.0	0.0	0.0	4.0
6fa4f81c0229131108f74c436996ab1a	32.0	0.0	0.0	0.0	0.0
6fb6343e4f2b3200979b3d73dbcc6970	26.0	0.0	0.0	0.0	0.0
6fb9ea7e188dffb2bd71f004b7ef452d	0.0	0.0	0.0	0.0	7.0
6fc3f27141d6fd11044f04c0a367d1a9	0.0	0.0	4.0	0.0	0.0
70074e1e85973d57281f7f011c5366ad	0.0	0.0	8.0	0.0	0.0
7019d90db279247df516a0bf6a7f16de	0.0	0.0	0.0	14.0	0.0
703e118f129eef9ed9b961d03d263ac3	0.0	0.0	0.0	0.0	10.0
704aafe47609576c9198226cf1ac5e33	0.0	0.0	2.0	0.0	0.0
7066eac321ccfab52796f918d81a6eb6	0.0	0.0	2.0	0.0	0.0
710cf5042de1861b948d6e7df42df5d8	0.0	0.0	48.0	0.0	0.0
7135faf5e37b01eed00b9536c152d39d	0.0	15.0	0.0	0.0	0.0
713d648f6fccb1b54d74c009964e98cf	0.0	0.0	0.0	42.0	0.0
715a274be5b72d7a5a066b2740c11c4b	8.0	0.0	0.0	0.0	0.0
7206154d00b3139cf2455de221200f44	0.0	0.0	237.0	0.0	0.0
721ba0afcea7a26e50d2450f784a2808	0.0	0.0	22.0	0.0	0.0
7257dc593c7cde4df11cf3b18bf10bbd	15.0	0.0	0.0	0.0	0.0
72aa8ae00fe149641552791d3fdced2d	0.0	0.0	0.0	3.0	0.0
731dbae42fdcc2da48eb6c67812ab0d7	0.0	0.0	7.0	0.0	0.0
732a31c4ca9367931d0a696f57bfbdf0	0.0	0.0	4.0	0.0	0.0
732b42c9cd40af9bb023a42bc42345eb	0.0	0.0	17.0	0.0	0.0
73631375411059dad22b2da01a10ec11	0.0	51.0	0.0	276.0	0.0
737a420b7df31e35e30f18b8d0b345b9	0.0	0.0	0.0	11.0	0.0
73a0e73d4153119dbb0d90fbe570b02b	0.0	0.0	4.0	0.0	0.0
73eb9f86baa6ad697577946763bbc5d8	0.0	3.0	0.0	0.0	0.0
73ff0a30a35907b93f8e4e13e4874bf0	0.0	0.0	0.0	11.0	0.0
74104840d51c3c1eda02b3e0b1487346	0.0	0.0	0.0	25.0	0.0
7440de30b2068eeeb916d98e1e2cde72	0.0	0.0	0.0	8.0	0.0
744c9664a0911ce13f16bfb62fd33627	0.0	0.0	12.0	0.0	0.0
7454f0470ec1a8dddc173dbf44ecb1bd	0.0	0.0	0.0	0.0	10.0
745ecb83d2c2b5763b37e877b55e3a97	0.0	0.0	0.0	7.0	0.0
748ce5252d8ad7c98498d12282aeeef9	0.0	0.0	3.0	0.0	0.0
74a54cb126d21ada4bc2a36b2efed4a5	7.0	0.0	0.0	0.0	0.0
74aaf8d2b16f98e2e47773401914a22c	0.0	0.0	0.0	32.0	0.0
74e31adfbdbeb830bfba4a9b27b5b6f0	0.0	0.0	0.0	5.0	0.0
750dab93d926d40d7cd439faa6640f33	0.0	0.0	0.0	0.0	18.0
752647be38f0327281e6243a16a96527	0.0	0.0	0.0	0.0	6.0
7530becc1106e62cc1965aa6e119ce8a	0.0	0.0	5.0	0.0	0.0
75523379e3d8d7de92768b9b670b7b56	0.0	0.0	0.0	0.0	4.0
758bc461562164e73588c61905a8a826	0.0	0.0	0.0	0.0	17.0
75d06dfe64e4842cde2612856c220476	0.0	15.0	0.0	0.0	0.0
765dffe2af6a04fad7cd1765c6449f81	0.0	0.0	0.0	242.0	41.0
7671556b41f049800ef3b1649e007396	0.0	4.0	0.0	0.0	0.0
767892a985d10cec79f73f6554584363	2.0	0.0	0.0	0.0	0.0
768ed367ebfa1aa149a9d6f157d6ff2c	0.0	0.0	0.0	0.0	31.0
76a12bde0263c31c5275292cb5b1d6f2	0.0	0.0	0.0	0.0	13.0
775f1d8c68e9a6a5d6bc358e4e0f33de	0.0	0.0	0.0	5.0	6.0
77faee436ca719c1977f405c3f3b4a6d	0.0	0.0	0.0	0.0	31.0
77fc2634c294bbf746bf7c7bedcbe8d0	0.0	330.0	0.0	0.0	0.0
7816f74b1276f1406ea0da046c7351b5	0.0	14.0	0.0	0.0	0.0
78578eb3986467d1191c30411dfc4282	0.0	0.0	28.0	0.0	0.0
786df1857b2f735e4fd6584c39b890b5	0.0	0.0	0.0	0.0	23.0
78c4dfa4b7c3b51b3c48b5c512546d73	0.0	7.0	0.0	0.0	0.0
78da9750b0e359a782bacbb0216befdd	0.0	0.0	0.0	34.0	0.0
78dc9c25ebd698059769018242aae3bc	0.0	0.0	0.0	31.0	126.0
78e8b9215e4c2bdcaf825b7b3c6393e8	0.0	3.0	0.0	0.0	0.0
78ef7e8b57138e46248a4a05d71440c8	0.0	0.0	0.0	18.0	0.0
78f76173318b97a97d1169023ec01988	0.0	3.0	0.0	0.0	0.0
793605afb23eae6df159025236ba7afc	0.0	3.0	0.0	0.0	0.0
79c4811070db779d80f3d8760231e30a	4.0	0.0	0.0	0.0	0.0
79e681a71af421c28c3a2cfa50983f2f	0.0	0.0	0.0	0.0	90.0
7a264990b4547312bf52417e26c483c9	0.0	0.0	0.0	4.0	0.0
7a58fc08af1b9161ac339e2f4b4c0219	0.0	0.0	0.0	5.0	0.0
7a929c1dff3e88b3e64c7b5806e0b7a3	0.0	9.0	118.0	0.0	0.0
7a9e0d540c7a588ab2c05c4dea404d8f	0.0	0.0	172.0	0.0	0.0
7acbfdf3ca7c0e7a0a0fea224e87af18	0.0	0.0	0.0	0.0	3.0
7ad5082acedeb121521be96ea68c16b7	18.0	0.0	0.0	0.0	0.0
7af068b46e662ebda473945c1f48f6e7	0.0	0.0	0.0	0.0	7.0
7af09e3c388d7e5aa0c214d65ef0ee83	0.0	0.0	0.0	2.0	0.0
7b06cac5e3aae5404edc8caacb750e9b	0.0	0.0	0.0	0.0	8.0
7b53c8f39848a8d817f5aa69f31e5a0c	0.0	0.0	0.0	0.0	2.0
7b5d5213bb16721a0c28cb505567390a	0.0	14.0	0.0	0.0	0.0
7b60154f8c379ddee1854f6c63b01785	0.0	0.0	4.0	0.0	0.0
7b860796a1b19a2954521a065fb2b93c	0.0	0.0	0.0	0.0	12.0
7b9ff6233e34f11e0d48f99a55bdbf46	0.0	69.0	0.0	0.0	0.0
7be1475f24dd4fd01e66036b83f39edd	0.0	0.0	0.0	0.0	33.0
7c11339471009759b1ec16ce09429af8	0.0	0.0	0.0	0.0	7.0
7c342291a1c802d1945bf580a6ca8676	0.0	0.0	0.0	119.0	37.0
7cb7f74fedcc8ede7ed439b918fc5443	0.0	0.0	114.0	0.0	0.0
7cdd2b5da3eda74c538b7ab83b2706a4	0.0	0.0	0.0	0.0	12.0
7d075a22a96586f1953c7889f92b8bcb	0.0	0.0	0.0	0.0	4.0
7d219f906a6fcee217683d982f77d1e2	6.0	0.0	0.0	0.0	0.0
7d23c8ea8a78fba26dcc231b3cb3d8ed	3.0	0.0	0.0	0.0	0.0
7d2c0bf77d1048b740a0eb47b3f80c23	0.0	0.0	0.0	0.0	46.0
7d329d29825f4706fe20849349ccfdcb	0.0	49.0	0.0	0.0	0.0
7d33a8a11eabc436f035c425baafa713	0.0	0.0	0.0	40.0	0.0
7d367f799473c1528b44db10d8579d9a	0.0	0.0	0.0	0.0	37.0
7d3a85984aae29d66d93b1562e3d30ef	0.0	0.0	33.0	0.0	811.0
7d3c1f27a0ff167802a5ea7f2ca1001d	0.0	0.0	0.0	12.0	8.0
7d48cefda49e9c94713170e4dcc971d2	0.0	0.0	0.0	0.0	8.0
7d4b63eeb56d167fafdb79661c32d6b3	0.0	0.0	94.0	0.0	0.0
7d530de69cd688f1b07c44c57a47f201	0.0	0.0	0.0	8.0	0.0
7d6f5a5374b39996d5f8bb1f218074d8	0.0	0.0	0.0	0.0	67.0
7d8731c505bf2f4f8cc2f42a6d1061cf	0.0	0.0	0.0	0.0	3.0
7da8bcb717adb3d4eadb1f1ed696a512	0.0	0.0	0.0	7.0	0.0
7da9692802a3aff9e6992fc43cba174e	0.0	0.0	0.0	0.0	8.0
7dab984522914efcec0d4d67a9896ea7	0.0	0.0	0.0	4.0	0.0
7dbf8044196ea8cc894577991fee5afb	0.0	5.0	0.0	0.0	3.0
7dcd1775022d33f9d98ccd64b891a5e6	0.0	0.0	0.0	6.0	0.0
7dd41494580d6ac3e5d3cfdc15b24a1c	0.0	162.0	0.0	0.0	0.0
7de4fd1ad92268f387620d1ea75ee92f	0.0	0.0	0.0	114.0	0.0
7de8357661e8182771db98b376924183	0.0	142.0	0.0	5769.0	338.0
7df16d02e975878fdd2b0f2817cd7a78	0.0	0.0	0.0	0.0	32.0
7e183564a3fd811347784e586d49fc17	0.0	12.0	0.0	0.0	0.0
7e3c741ebbf3d11f5f72a5430789d1f1	0.0	0.0	8.0	0.0	0.0
7e56626b5377cd0b8bf4499b1207fdaf	0.0	0.0	0.0	4.0	0.0
7e6514ca0fff2c84513603ccbd0920b5	0.0	14.0	0.0	0.0	0.0
7e725a4614eeb53edfe7e235a20a5eff	0.0	0.0	0.0	8.0	0.0
7f15968746a4342bdfba9db59a107013	0.0	409.0	121.0	0.0	0.0
7f15ac7f40f064f8bb24a8b18ff3f274	0.0	0.0	0.0	61.0	0.0
7f3b46a5529ea68ccd85a07aef0251ce	0.0	0.0	0.0	17.0	0.0
7f4c146272ccc5a13e2b0009388cb099	0.0	0.0	0.0	0.0	3.0
7f53cb8a8737391fe31bd4e09d07887a	0.0	0.0	4.0	0.0	0.0
7f627ea9aad46a0fbcbde416f0145831	0.0	0.0	71.0	0.0	0.0
7f72b71a9abf0f03e72c44120c880b05	0.0	2.0	0.0	0.0	0.0
7f79adb6f17ca8c8dec3d655e2206dd6	0.0	0.0	0.0	51.0	14.0
7fb295b629ab9ec871eb8a7605fd8df8	0.0	0.0	0.0	4.0	0.0
8039fd830d62f5940661e5078cf846f4	0.0	0.0	0.0	0.0	7.0
8090c48f51aaa6b8dc448a26e193de9d	0.0	0.0	0.0	2.0	0.0
80a41818f3b7258f234f5bf22f7bf766	0.0	0.0	0.0	0.0	12.0
80b834e171c9785d08b92d55d4f6886b	0.0	0.0	0.0	5.0	0.0
80d8b6f70e00c656e1689aa9272d7954	0.0	3.0	0.0	0.0	0.0
81165399db5261433d39c412ab89efc8	0.0	0.0	0.0	9.0	0.0
812c130e065853242416a86d9c201dce	0.0	8.0	0.0	0.0	0.0
8131cf461b4fa2a23e89a82691b4555c	0.0	0.0	0.0	57.0	0.0
819870ff471b85838705497ffc408c93	0.0	13.0	0.0	0.0	0.0
81cab5223a507c4aa5a33ca5c774c35d	0.0	0.0	5.0	0.0	0.0
82368b550e4c5822348e8050c2411645	0.0	0.0	0.0	0.0	12.0
82503fe9e1c7d889efdecddc394e158d	0.0	2.0	0.0	0.0	0.0
8261e48764aac13340807fe5dd110524	0.0	0.0	0.0	18.0	0.0
82963a3a6d60106617ed04d266d7e378	0.0	0.0	0.0	0.0	12.0
