	MX.01	YB03	YB08	YB13	YBO4
82a1f960f214861c28d1ec156f14d7f1	0.0	24.0	0.0	0.0	0.0
82addaa5364c5645739a2028b5c8d51f	9.0	0.0	0.0	0.0	0.0
82bec365613a1e7b2a3dee13d040fd01	0.0	0.0	0.0	12.0	0.0
82d4fa111d991ab3fa7a320e9549ef8e	0.0	0.0	5.0	0.0	0.0
82e304a8900ad5307bb8109f01148467	0.0	57.0	0.0	0.0	0.0
82ecbc9f2459fa42f4eef56d7e0bf0d0	0.0	57.0	0.0	0.0	0.0
82f2416c81b24af84c574de3d0853a03	0.0	0.0	1128.0	0.0	0.0
83233b11607e6ceeca0bb04473bdb798	0.0	152.0	62.0	0.0	0.0
832f0efe949e848810e88b643e8042a7	0.0	16.0	0.0	0.0	6.0
834699124d5748cbceb1981b34153d50	3.0	0.0	0.0	0.0	0.0
836d43a2ff8c6ae378553d85bfb5f4e4	0.0	30.0	0.0	0.0	0.0
839fe6bb02db2b1282dd6a69d8872422	0.0	0.0	0.0	13.0	0.0
83a0a436852e6db365936683af115423	121.0	0.0	0.0	0.0	0.0
83a88f3e2092ed525607aa537ece1db0	0.0	0.0	0.0	9.0	0.0
83c50e021e453e9de36389c568944b0d	0.0	0.0	0.0	0.0	17.0
83dc494159b3739fc40c41d7a5ba162f	0.0	3.0	0.0	0.0	0.0
83f324ac7c067ecc98dee0ec1097e2d3	0.0	0.0	4.0	0.0	0.0
84327f5d311c1a6b9973fcca8cc8306f	0.0	24.0	0.0	0.0	0.0
845ef9ed109d8950684f758f05a8950a	0.0	0.0	0.0	0.0	3.0
84a72f3f2bba57bb666525d714362f2d	0.0	0.0	0.0	0.0	27.0
84b79915317034665f3d9ecf99f786c0	0.0	0.0	0.0	8.0	0.0
84f82f02a73537c4a8c50ed082b8c109	0.0	0.0	24.0	0.0	0.0
850796611d6416c50ea56c4c9268dce3	0.0	0.0	0.0	12.0	0.0
851db920df0a0553307ead8ea99d766a	3.0	0.0	0.0	0.0	0.0
852b735115103399f5126fc45cd398d6	0.0	37.0	0.0	0.0	0.0
854a5d6c8be676d2e1979ea9f53c5d82	0.0	0.0	149.0	0.0	0.0
8564e360a084fe5d9af382784bda2349	0.0	0.0	0.0	14.0	0.0
856a3ba5de38e60eb3bb2fede7039a84	0.0	0.0	0.0	26.0	0.0
85e1401590c73f68252924ec87ea9f5d	0.0	0.0	0.0	0.0	3.0
8612a638846acf832935cb932a1f0398	0.0	0.0	18.0	0.0	0.0
8662ed3944eaeb7bb89679042d3fd956	0.0	0.0	0.0	0.0	3.0
868e0165fe32a8925b7f20afa5e1dbfc	0.0	0.0	395.0	268.0	615.0
869e55aa8e9a84a7279db0e83e1faa4d	0.0	0.0	4.0	0.0	0.0
86c2391564dcb1820562f6c2c9a8bb80	0.0	2.0	0.0	0.0	0.0
86ed417a8a95d600c46db23b437e6a6a	0.0	0.0	0.0	4.0	0.0
8703b97a491054483fcad4fa4bb8e8f2	8.0	0.0	0.0	0.0	0.0
874311c1048fd431c9e27bee67784ac7	0.0	0.0	0.0	0.0	85.0
875de740bc01e0796aea9729e29a7b72	0.0	0.0	0.0	10.0	0.0
8794266a9850580f5e066fcd3caea9c9	5.0	0.0	0.0	0.0	0.0
87c3e0c23ded225c000368a2fd8ab76d	0.0	0.0	7.0	0.0	0.0
8802c68915c10c60973d5875ead822ca	0.0	0.0	0.0	11.0	0.0
8837bc629956da3b9bf9b6a688b0dc03	6.0	0.0	0.0	34.0	0.0
88570f61c9dfae36fe24cdebf991a0e3	0.0	0.0	0.0	2.0	0.0
88e2aad760a2a14a57d80b478cc2d87f	0.0	0.0	10.0	0.0	0.0
88e81e7aaea65b0aa534befc91ae76c0	0.0	0.0	4.0	0.0	0.0
8904dcd2b538577a5fab1a089d027c9e	4.0	0.0	0.0	0.0	0.0
893685fccc772787a57803029a043619	0.0	0.0	0.0	0.0	6.0
895bccc9ab72763e1cd96c2e2d4107fc	0.0	0.0	0.0	7.0	0.0
899c9a4568644d77d9b40fa312fc6bee	0.0	0.0	6.0	0.0	0.0
89a6a6ddef4cd56ed5f76cdd78d48894	0.0	0.0	0.0	0.0	3.0
89d4089c9c7ca4e0f009feb0744f5e59	0.0	0.0	42.0	0.0	0.0
89da69a3219ef2d3b1fa156fb947b085	0.0	40.0	0.0	0.0	0.0
8a05c2eac7ef0ae819ab514a5ff3c6ef	0.0	0.0	0.0	0.0	14.0
8a5bfa564897b76e04a95c51390493c8	0.0	0.0	0.0	0.0	50.0
8a708778e5a5f5a6d79a3923406f7fca	0.0	0.0	0.0	15.0	0.0
8aad76af3178cebbece285bb0a7cab04	0.0	0.0	27.0	0.0	0.0
8aaecbcc8af4cba72ae7521704416a37	350.0	0.0	0.0	0.0	0.0
8ac3b2b23f80a0ea372013ededcfea55	24.0	0.0	0.0	0.0	0.0
8b35f27fc124ddeed825965f30c1c90c	0.0	0.0	0.0	0.0	3.0
8b471c9691610ae7634e55794c93b067	2.0	0.0	0.0	0.0	0.0
8b5c33ce1689e0cc8b9a1bb78b8b501d	0.0	38.0	0.0	0.0	0.0
8b7a94791b478eba2e9c2317c45e1d79	0.0	3.0	0.0	0.0	0.0
8b9c1a0fee2a0e30865a0381029e0833	0.0	0.0	0.0	14.0	0.0
8bbba82c645a96de2f8cd933345fd39a	0.0	0.0	0.0	0.0	7.0
8bea596f381c0639d4185b77ad1496ff	0.0	9.0	0.0	0.0	0.0
8bfc586e5590d800f7dddcb1d8906c57	0.0	0.0	3.0	0.0	0.0
8c4a483ac9d016568b24833e46063858	0.0	0.0	3.0	0.0	0.0
8c65d4753b0d414edcda20810db8f493	0.0	2.0	0.0	0.0	0.0
8ca72f4162da7f8dca616a1c84c30af3	0.0	586.0	0.0	0.0	0.0
8cae8263d1ff3a2a48e4eb3b14757184	0.0	14.0	0.0	0.0	0.0
8ce12e88f6b59bb09494567f0d678092	0.0	0.0	0.0	30.0	0.0
8d2428cc1f7d61e4a774075ef3310705	0.0	14.0	0.0	0.0	0.0
8d25cabbfb11624a9e1e87c71c49c387	0.0	0.0	0.0	0.0	5.0
8d32cb7d685931e9669b78d2cde217c5	0.0	0.0	0.0	0.0	10.0
8d8555c2b064f9e20ced37f7fd5169d3	3.0	0.0	0.0	0.0	0.0
8df1a84e276e557fff85d6357479518c	0.0	18.0	0.0	0.0	0.0
8df80bba38f649204a41ec3fc39c98ce	0.0	0.0	0.0	21.0	79.0
8e0f5298e47a5ed40ae17be6f83b3214	0.0	0.0	0.0	6.0	0.0
8e6c843bcb61db83674f873cff72e6ba	0.0	0.0	0.0	0.0	5.0
8e9584c65e5c32b0c284c3732e7c3859	0.0	0.0	0.0	8.0	0.0
8ec223869c46eaf52ffbf419f138910b	0.0	0.0	0.0	0.0	17.0
8ecce4ffa7575a20dc5d5833030eec3d	0.0	53.0	0.0	0.0	0.0
8ed57d9bfc87f754b7496e80dd8d2c61	0.0	0.0	0.0	33.0	0.0
8eeef25be57eff98454b8e7fa27c165e	0.0	0.0	30.0	0.0	0.0
8f0184e444480b0bf5fe1ee2c8a36097	0.0	0.0	14.0	0.0	0.0
8f05e134b87529e192357bb6694f36fa	0.0	15.0	0.0	0.0	0.0
8f399a888a01b065ba282c2cb6745473	0.0	56.0	0.0	0.0	0.0
8f52750171ff6a981a21a6f7359cc481	0.0	0.0	0.0	0.0	106.0
8f5752ea207114ff1850843cfb0662fd	0.0	0.0	3.0	0.0	0.0
8f59842fb091f1f0f31e164bb12787f1	0.0	8.0	0.0	0.0	0.0
8f7751566d4b004222fc370fa5c47bfc	2.0	0.0	0.0	0.0	0.0
8fd6bccac4611196896f864d8eccbc60	0.0	4.0	0.0	0.0	4.0
8feb40b17c8c120a9b671437a0791c27	0.0	0.0	0.0	3.0	0.0
8ff596a0e06b6e1e41c72cd01081f1e8	0.0	10.0	0.0	0.0	0.0
9002b524806ef30983a9d1a0cca36048	0.0	0.0	0.0	0.0	2.0
903e7dc5afe4a7f749607132f60e4e21	0.0	0.0	0.0	15.0	0.0
904b6dda37ececdf1e077fe32f2d3913	0.0	0.0	164.0	0.0	0.0
90537f7b2d74ae08250f1f4b04b29935	14.0	0.0	0.0	0.0	0.0
905d050533364a5cbe591cecb0c08cc6	0.0	23.0	0.0	0.0	0.0
906f8ac0ca864d0d675222da9e4cbb60	0.0	0.0	0.0	0.0	20.0
908048e42bc4d0497b0ff4a8378b14fe	6.0	0.0	0.0	0.0	0.0
90862cfb598081cf175aba8889ecf089	0.0	0.0	0.0	23.0	0.0
90a3bf29d83f1dd9b8b649067d8de5c0	2.0	0.0	0.0	0.0	0.0
90a990049ff318fdb5f8102e2604ee83	0.0	0.0	0.0	0.0	5.0
90c2533d8efa9402439795784e4b0390	0.0	0.0	0.0	72.0	0.0
90ca218245bd70c9a71947c51864feac	0.0	0.0	3.0	0.0	0.0
917d0b27eb1a794f9bfc0b0c2fbe9b01	0.0	0.0	76.0	0.0	0.0
919e6fc382d5a1e64249da90bc5b4d25	0.0	0.0	16.0	0.0	0.0
91b621cd70b1ab29044d320eff99fbc9	3.0	0.0	0.0	0.0	0.0
91b6ecde35c8798c2d40e3bb81c49994	0.0	0.0	0.0	0.0	28.0
91c6509f72429b56ec3c7b7d7a08eb81	0.0	0.0	0.0	18.0	0.0
91e3f6d5ecfc69d6b781d07bd63973aa	0.0	2.0	0.0	0.0	0.0
91e66c5ac7531d96972540ce07b7796b	0.0	5.0	0.0	0.0	0.0
920913c7d383e0f1d074ee72156f3896	0.0	3.0	0.0	0.0	0.0
924c7f0f120d14bf43a613a36fd6a258	0.0	0.0	0.0	29.0	0.0
92a893d3180b2c093dc64fb2bcb20526	0.0	0.0	0.0	0.0	4.0
92b5eab991a1b16826c913cb4f080c93	0.0	0.0	7.0	0.0	0.0
92b93f16ea0f0da6c5ab6bda492398f1	0.0	0.0	0.0	66.0	0.0
92d5e790e8cb080e32b7107ecf70543a	0.0	4.0	0.0	0.0	0.0
92df2c03d90d65043d8a81ae070d740a	0.0	13.0	0.0	0.0	0.0
92ffcdfde8ffc224fc88778411d9957e	0.0	0.0	890.0	0.0	0.0
930e3925edfb72e77e0c019b59229bef	0.0	532.0	0.0	0.0	0.0
931056c974790806680bc429991786eb	0.0	0.0	0.0	0.0	41.0
9317d7ba25f4650ed12f277aeb34480e	0.0	0.0	5.0	0.0	0.0
932abd5814ffefa511495ba9a67c90b0	0.0	0.0	34.0	419.0	13.0
9335ace1a71dac9969ca5932ae3c8be7	0.0	0.0	0.0	26.0	22.0
9350e33d2688690528341b63b60b8c8c	0.0	0.0	0.0	16.0	0.0
936fc5db30a04d4990e62b14a0094a5b	0.0	3.0	0.0	0.0	0.0
9375f9c150cc8baee2afe7296506ad21	0.0	0.0	29.0	0.0	0.0
93a7fc8be914a058cf4bad609c8cea9d	0.0	0.0	0.0	0.0	11.0
93d0ad4b3df0485cdb67282debcc9cd8	0.0	0.0	943.0	0.0	0.0
93fdb9b6d3f885bfc0ad2d0ccaa38359	0.0	0.0	7.0	0.0	26.0
940f895b77a891622360a59a2bc48a9a	54.0	0.0	0.0	26.0	0.0
9421e1815284f5a30f54a82c5bccd1b5	0.0	0.0	0.0	45.0	0.0
942dc2059374ff134c16b8168a16a379	0.0	0.0	0.0	49.0	0.0
948a90bc8c3a43327efd18f613411712	0.0	0.0	0.0	2.0	0.0
94969da1e35df4c6278fada1667176a2	0.0	0.0	0.0	0.0	2.0
94c633574ab02d798dc43be113c5510c	0.0	10.0	0.0	0.0	0.0
94cb341d7ae9fae71ba9c0068a65b73c	0.0	0.0	0.0	0.0	3.0
94ff9b0ce36bac2dee4582866e91b84c	0.0	0.0	0.0	11.0	0.0
953d6d0a551de62b58c96dbef8759bbd	0.0	0.0	0.0	79.0	0.0
9586bd39507f17b3372246a922c93fe0	0.0	4.0	0.0	0.0	0.0
95a672e8df0b138243bb1d987f5e20a0	0.0	0.0	0.0	18.0	0.0
95a7e70fb332ba3cda224b5fa86471f2	0.0	0.0	14.0	0.0	0.0
95b192918952ac9d503f82c532e1b8c3	0.0	6.0	0.0	0.0	0.0
95cd70b947071cf69af8e29ae7bf9993	0.0	0.0	0.0	0.0	7.0
95e03907c61129e1939f40e2accdf174	0.0	20.0	0.0	0.0	0.0
95e40ccc424c7c7e3b64a70bed6b64d7	0.0	0.0	0.0	0.0	9.0
95eaa39eb882c85698dfb8c826b2452c	0.0	0.0	0.0	3.0	0.0
9620f214d2f63b93b5f1c6a6d52db821	0.0	0.0	0.0	28.0	0.0
962d70b1b33130cdab1324c326e9ea09	0.0	0.0	0.0	0.0	9.0
9667d88f94e43375fc3e56138bb302ab	0.0	22.0	0.0	0.0	0.0
967305f07da343d6f56402c0b4256276	0.0	0.0	0.0	0.0	3.0
96b105bf515628a88aecd342ba6e1cca	0.0	84.0	0.0	0.0	0.0
96c3528135912ee9ad7d7b2f19ab1395	0.0	0.0	0.0	11.0	0.0
96e8de48d3d73b12fb7df3352302af42	0.0	0.0	0.0	0.0	3.0
96ecd9509e85e863eb874d3a5d73b341	0.0	0.0	175.0	0.0	0.0
9736953402c381fe8bce7a067947f745	0.0	16.0	0.0	0.0	0.0
973bb4c8c38285042be9d64d5209a0da	0.0	0.0	0.0	0.0	11.0
973f7be07a3b723a95dae7242d50ec63	14.0	0.0	0.0	0.0	0.0
97991ce469a1cc109b514c89920eaa50	0.0	19.0	0.0	1168.0	0.0
97b4b4f154bcc36b2ba9271164c44d89	0.0	0.0	0.0	17.0	0.0
97baa0ffbed43e24b0616bc832d05d67	0.0	0.0	234.0	0.0	0.0
97db5608a15297f8cd555f7444c3864e	0.0	2332.0	0.0	0.0	0.0
97f291ed6bc75c7459d329ee83418055	0.0	0.0	0.0	11.0	0.0
97f36d2e257f3bc36cdccccde72f8eab	0.0	0.0	0.0	17.0	0.0
9811d47cb11cc1fa12ff353bf888ab0f	0.0	0.0	0.0	0.0	6.0
98224acdee95f11951bef95739300c78	12.0	0.0	0.0	0.0	0.0
98a8274ab6e284be5a1416c89b77bd0b	0.0	0.0	0.0	748.0	0.0
98ab8e03251ebdb7a3ae8bf45222e161	0.0	0.0	0.0	0.0	55.0
98b98522410903b4eb0eae3216158b35	0.0	0.0	0.0	0.0	3.0
998f6576adcfe2bd09ec47f2cb64fdc6	0.0	102.0	0.0	0.0	0.0
99b4ac42169afb273fcc87be2bd747d7	0.0	7.0	0.0	0.0	0.0
99ce808871edf294bb6accdb50ccc2c7	0.0	7.0	0.0	0.0	0.0
9a0f47ae9fb9b9f567a87afc761144c9	0.0	0.0	174.0	0.0	0.0
9a14d542135536d98edeb123b54dc70c	3.0	0.0	0.0	0.0	0.0
9a3f5db0b61b55b63e8ad26e8326863d	0.0	0.0	0.0	0.0	55.0
9a89283be36e3155bad05c6786d449ee	0.0	0.0	5.0	0.0	0.0
9a95ec0b3aa8d668e6c7b0dffac74b9e	0.0	0.0	5.0	0.0	0.0
9b171250caa6b25426e85582837e3a37	0.0	0.0	0.0	40.0	0.0
9b2ff1b646b612703b401ecf699e2ec4	0.0	0.0	0.0	43.0	0.0
9b526490a25dd27df009f3129349d8ac	0.0	0.0	36.0	0.0	0.0
9b52cf91929f667780577e830fa9ebe3	0.0	0.0	211.0	0.0	0.0
9b63d10ec89131d157d50ae272b4c21b	0.0	0.0	0.0	2.0	0.0
9b8197bec1207578f3be54a322cd5604	0.0	0.0	36.0	0.0	0.0
9ba42ddba0e3ed33acf0bd28c87a9046	6.0	0.0	0.0	83.0	0.0
9bd5acde0d123351adabddc9d123a615	0.0	0.0	3.0	0.0	0.0
9bf520195bc7b7fa59031ded0d278f59	0.0	0.0	3.0	0.0	0.0
9c076db36bb0fa52d3695cf13f96885e	4.0	0.0	0.0	0.0	0.0
9c3c7b1a96cbaa6b61ab6757e3643119	0.0	2.0	0.0	0.0	0.0
9c405b9f8fcdab2f335c52ee44d51e2d	0.0	0.0	0.0	2.0	0.0
9c6af9ca9367ebb9595766d44b3f1cef	0.0	6.0	0.0	0.0	0.0
9c6e2614e9586406f4b6a9dc0fa35c39	0.0	0.0	31.0	0.0	0.0
9c975efbd8135ae768c8f55abacd1ff5	0.0	0.0	0.0	0.0	16.0
9c9e3000591868168b2deb3b1cda53f4	0.0	0.0	0.0	9.0	0.0
9c9e6fc30c1a637cfe6957f4833c571a	0.0	0.0	0.0	0.0	8.0
9c9f1fdf5cb44a0f7e284b07754c9e9a	0.0	0.0	0.0	61.0	0.0
9ccd9afe5013baf67ba6baf4f2cfe8b2	0.0	0.0	2.0	0.0	0.0
9cedd7d8ff134f9b4d61bccc7fa9ea30	0.0	0.0	0.0	61.0	0.0
9d0aebb039be946bbd42475a36bd3868	0.0	0.0	0.0	3.0	0.0
9d2c68404b06c05cbbe119353ee07b2e	0.0	0.0	0.0	0.0	7.0
9d67cff0ef5c7759ce0a1c407e8f2d4d	0.0	0.0	0.0	92.0	0.0
9d6b9cad90e169634d12639d992d693c	0.0	2.0	0.0	0.0	0.0
9d6ff3c3f92aab39b0b4d8e2d6e5ff0d	0.0	0.0	0.0	0.0	69.0
9dc03fb79baa32e610c088586793edb5	0.0	0.0	0.0	19.0	0.0
9e23f29471b6d4ed1b8c62f92671cb27	9.0	0.0	0.0	0.0	0.0
9e2f80eb1d7edf82ce24431154e85a6c	0.0	0.0	0.0	0.0	15.0
9e5e67bd739c8bf1cc035b965ddc0199	0.0	0.0	5.0	0.0	0.0
9e701e82d552ee66d9007fa3883b6560	0.0	0.0	0.0	0.0	110.0
9e78d501c34eabc9f5e8e190065b6a13	0.0	0.0	10.0	0.0	0.0
9e8fe687b691a748321b96ab41d6b828	0.0	0.0	0.0	5.0	0.0
9f33cbc00e55923849527729fff190fa	0.0	0.0	0.0	2.0	0.0
9f5329d148cc20e174abcbc7d8c069d7	0.0	0.0	25.0	0.0	0.0
9f81e0d7841032173b56d0c7899359bd	0.0	0.0	10.0	0.0	0.0
9f835b2f3d57bd65359b2914213b8e7d	0.0	0.0	1456.0	0.0	0.0
9f8532e9e6b43f897e89f43ba71b6ea9	0.0	10.0	0.0	0.0	0.0
9f8d5485122078eb5b5cf91ae0c21e00	0.0	0.0	473.0	0.0	0.0
9fab72b45678ebc688099cf97f074e1a	0.0	0.0	2.0	0.0	0.0
9fb50a32a737170fe6d700455d7e81a6	0.0	0.0	0.0	0.0	32.0
9fd7c8c535ef3304ea34592afc192af7	0.0	3.0	0.0	0.0	0.0
9fede133bf98b79800ea05c7313fad51	4.0	0.0	0.0	0.0	0.0
9ff5284e58e014212dcc04ad07eff282	0.0	0.0	0.0	0.0	3.0
9ffc533a5cb93bf55be0d6ee2b73a9d3	0.0	238.0	0.0	0.0	0.0
a01ccb667125ba994dba1221ba99abe0	0.0	0.0	0.0	29.0	0.0
a069e1d9e96224639db703d7a643deac	0.0	0.0	0.0	382.0	0.0
a071d25d809be13a26179e396e4cd8a6	0.0	0.0	8.0	0.0	0.0
a080a409c3444a2a2ebd1d7716b1b32f	0.0	0.0	0.0	0.0	21.0
a0e922d62a3542d8a9b75d8f7ffe603e	0.0	0.0	0.0	3.0	0.0
a0f2b1a04161441bf3d0cefe3e7e7f09	0.0	0.0	0.0	12.0	0.0
a1046e4d1b53d03e0af57f1dc49ee4d8	0.0	0.0	0.0	31.0	0.0
a116c52a86e4268d66071dc36895c296	0.0	0.0	49.0	0.0	0.0
a11a3bc66dd94869da1a3fe994fc92a6	0.0	0.0	0.0	15.0	0.0
a120de771db6e02d79b68e387a30892d	0.0	0.0	0.0	0.0	10.0
a13e613a04fdc85c701cba3830ffc93e	0.0	0.0	0.0	13.0	0.0
a1666118f9322b32b3f1408deb55ff34	0.0	106.0	0.0	0.0	0.0
a1ae7aa99e8e799385578b4308aa4e33	0.0	0.0	0.0	52.0	0.0
a1f3ff2a522d28314dbd68e181004126	0.0	0.0	0.0	54.0	0.0
a1f96370cf9222f9cd2773c6d236e419	0.0	0.0	8.0	0.0	0.0
a21089107e7d133a5b8057be3199fe7b	15.0	0.0	0.0	0.0	0.0
a215c96bb52a354d39d964f6b92f706a	0.0	0.0	0.0	6.0	0.0
a217113c1f664a4c72dc79b682fa5198	0.0	0.0	0.0	195.0	0.0
a26f3992347bfef86157c959235d4e59	0.0	0.0	0.0	4.0	0.0
a291e6470e2c0ffd6799e798d1252d3b	0.0	40.0	0.0	0.0	0.0
a2937075d1f68ef3b70352fbbf9516d5	0.0	5.0	0.0	0.0	0.0
a2b8cf69dfe2324c9b91b1cb93ae1a52	0.0	0.0	0.0	9.0	0.0
a2c30157604ec153f698b94e42b202d7	0.0	0.0	0.0	3.0	0.0
a329d4df5a3057d5ae7e10a5e0514a55	0.0	0.0	0.0	18.0	0.0
a352fad86e63d245aa362b6a038d24cf	0.0	0.0	3.0	0.0	0.0
a354e6173f6d80996c50c0fba368ae92	0.0	0.0	0.0	0.0	2.0
a36d9d3e0217299d5df4a8b88b19ecdc	0.0	0.0	0.0	0.0	5.0
a3940132a0c45ae8434c2e9ce8a097bc	0.0	0.0	3.0	0.0	0.0
a3a70fe98269157cdf11cc4816f8e8c5	0.0	0.0	7.0	0.0	0.0
a3aa49b535ce95526f82bdccc91d8978	25.0	0.0	13.0	0.0	0.0
a3c3a53c56577ac52dada235c22302cc	0.0	0.0	0.0	136.0	0.0
a3c4150d617a42a732bb292ad9dc1559	0.0	0.0	0.0	705.0	0.0
a3d55d725735945c69818d4bbc8ca795	0.0	0.0	0.0	0.0	20.0
a3d56622566f170fb70189b82939a247	2.0	0.0	0.0	0.0	0.0
a3df0ba671e3924639804ffa30736967	0.0	0.0	0.0	2.0	0.0
a411a5acba2a26c16289fe2b23d5fb7d	54.0	0.0	0.0	0.0	0.0
a41486fe1d206cb29ed2b9911a7ab364	0.0	0.0	0.0	0.0	12.0
a418a0878c4a259f9830f8387baeaf4b	7.0	0.0	0.0	0.0	0.0
a4198062792d65552a5d3ad1e2ec5bc9	0.0	0.0	0.0	89.0	33.0
a44e803cc498767747a9d6003dc4c3da	0.0	0.0	25.0	0.0	0.0
a48c513073e52c945d86ff12f0494c96	0.0	0.0	156.0	0.0	0.0
a4c70502d9722569e185f44c54066d9c	44.0	0.0	0.0	0.0	15.0
a4d6fa6a170c42564dd6b49d93bf84c7	0.0	0.0	0.0	0.0	9.0
a4eb1f19299f6ca492cb91cfa643baba	0.0	0.0	0.0	20.0	0.0
a4f447b6dc20c9f362e5d5ab79437b73	0.0	0.0	0.0	0.0	2.0
a4ffd4d2c85da20896c96aa5a51fd395	0.0	0.0	0.0	0.0	5.0
a506bf7138d049a6d5eb4a16c847c3b1	0.0	0.0	0.0	46.0	0.0
a51bf85bf45ef5aadb6981b8af409d2b	2712.0	0.0	0.0	0.0	0.0
a537d8bab85c83b0e74c73c55790324b	0.0	0.0	0.0	49.0	0.0
a56eec92cfbec5bcc9f9bbe046e73631	14.0	0.0	0.0	0.0	0.0
a5cd4e42b0232d8edb2e98a93a0cdda7	16.0	0.0	0.0	0.0	0.0
a5e4fa1c4fdfceff6877d2ba21ae0b91	12.0	0.0	0.0	0.0	0.0
a5ed2db76a1aa0b46bfda1d2738fe0b7	673.0	0.0	0.0	0.0	0.0
a66352fcd47a4a21b6f58bc0632e839b	0.0	0.0	28.0	0.0	0.0
a67a68a01499f61748e08f54ce7fdbbe	0.0	0.0	0.0	25.0	0.0
a67cdf3e2d85a79823e0fbf2dbe16e28	31.0	0.0	0.0	0.0	0.0
a68b6415d92852dd43ab27f1544c6444	0.0	0.0	1082.0	0.0	0.0
a6b5f853a83347e35d78d68dc55b85a6	0.0	0.0	0.0	0.0	25.0
a6c4481f8fd520beeaba9cd28ddb9864	0.0	3.0	0.0	0.0	0.0
a6c900e3332de81f92eb89ea78f67182	0.0	3.0	0.0	0.0	0.0
a6d838b17d34fefca74ca844fdbc8c59	0.0	126.0	0.0	0.0	0.0
a798c1a9ab5218b9466b681f0888c4e4	5.0	0.0	0.0	0.0	17.0
a79e9b40a6b3ed23a872e826e32d5921	2.0	0.0	0.0	0.0	0.0
a7b7e0a9feda4c527e9f7a27c200149c	0.0	0.0	16.0	0.0	0.0
a7e336be3fb495c219af56b5959f4093	0.0	0.0	0.0	2.0	0.0
a8120f1edfd8a55843a98d50826a13a7	0.0	0.0	26.0	0.0	0.0
a85f4dd0c69b425fdb96a37a1f23dfe8	0.0	0.0	0.0	23.0	0.0
a8c95554184955a94ee2385919a01a15	5.0	0.0	0.0	0.0	0.0
a8d203649022dd90fddebec8a5ae86c1	0.0	0.0	304.0	0.0	0.0
a90bfaff6e727766bf397d204377906c	0.0	6.0	0.0	0.0	0.0
a914f5ecf1054fd31bf743a0709def75	0.0	0.0	0.0	27.0	0.0
a936f1342978638be12c2c119f7a1331	0.0	0.0	0.0	0.0	3.0
a948df35f7bbeee2d2573bd3cf6ab61b	0.0	0.0	0.0	4.0	0.0
a96c1f36db79cdc8b2cd615a14e045f4	55.0	0.0	0.0	0.0	0.0
a976dc6af8b05e680119646ff15cf4d9	0.0	416.0	0.0	0.0	0.0
a9804ff1df4fbd82d2d262fc2d765c4a	0.0	0.0	0.0	0.0	138.0
a9ae274578158b2674f76bdbacfd4b0f	0.0	0.0	0.0	92.0	0.0
a9b0dee39779ebb3f1b58ce3ab4668de	0.0	0.0	0.0	0.0	14.0
aa15525843de9b26789e1046b57fdc51	0.0	0.0	0.0	0.0	3.0
aa3b9802bc3352fa13c30dadc6366368	74.0	0.0	0.0	74.0	104.0
aa4aa762e76a43e1a66ce0f1bbceb87c	0.0	0.0	0.0	0.0	6.0
aa5631f5d83e474773bbec18a4dc887d	0.0	0.0	0.0	11.0	0.0
aa67c8a54c8e45bd2757257bf7108e04	0.0	2.0	0.0	0.0	0.0
aa8a12c51ba1f529bf301aa1f65ebac2	0.0	0.0	0.0	0.0	8.0
aa97e65831a4d2bd1bfefe7b9b9acbb8	0.0	3.0	0.0	0.0	0.0
aac4bebc607fa614bbff3c225161a59e	0.0	0.0	0.0	23.0	0.0
aac8070a641330a7657b97088af1ee94	0.0	4.0	0.0	0.0	0.0
