	MX.01	YB03	YB08	YB13	YBO4
d3aefe4ee84b573366cf253ec1c60358	0.0	237.0	0.0	0.0	0.0
d3c430e0cebd9ca39ccce7765851367f	0.0	0.0	0.0	21.0	57.0
d3c9269fe28e813aaf1699129a50df80	0.0	0.0	0.0	47.0	460.0
d4597911b182c50606513643fa9f07b5	0.0	0.0	15.0	0.0	0.0
d4ad778f6d2b296d5ed1c115324a6575	0.0	0.0	2.0	0.0	0.0
d4c2fb8457044cb4801209e20ab25aee	0.0	0.0	0.0	19.0	0.0
d4e7eb5c71a5665d9ab5d0c00f50fa8c	0.0	0.0	3.0	0.0	0.0
d4ec7458abf8c82b01ba288d6aa02410	0.0	0.0	0.0	0.0	9.0
d4f16aa055de2617dfae78259eb996bf	0.0	0.0	22.0	0.0	0.0
d537e28fc5d838bade87476178039453	0.0	0.0	0.0	64.0	0.0
d538b64633534f61ef465ffab01623ff	0.0	0.0	0.0	3.0	0.0
d5757717f34ffb2d5cd32385372bf710	0.0	0.0	0.0	0.0	5.0
d5761a200e526705c06a8453f49519a6	164.0	0.0	0.0	0.0	0.0
d57b5bf91f2b91140676dcd51276228d	0.0	0.0	0.0	0.0	4.0
d5c62883f6e56836e55aefb9a15623a5	0.0	0.0	0.0	0.0	39.0
d5cd7ca83e4787cfd1604d30b9135e65	4.0	0.0	0.0	0.0	0.0
d5df79e90f8f402a66e74da0a6c47a11	0.0	0.0	46.0	101.0	54.0
d5f4e7ed2c89fa3a526f378f8ac299f2	326.0	0.0	0.0	0.0	0.0
d631d41077c5050d2f77dd4a5ad22550	0.0	0.0	0.0	0.0	14.0
d6321e4a12c79e16dfacb693ef544c67	0.0	0.0	0.0	0.0	31.0
d650329612bf751c08b09271a65e324c	0.0	0.0	0.0	9.0	0.0
d68ba4e0ca492b968f8ca7e4ca1dbdc6	0.0	140.0	0.0	0.0	0.0
d6d675c192f581d01fcf17133b63b964	0.0	0.0	0.0	0.0	3.0
d6ef5a043c5bd5b9a4fb0fa2307a9521	0.0	54.0	0.0	0.0	0.0
d6f8e3518be9e63bedd91aa20a6d0b0a	0.0	0.0	200.0	0.0	0.0
d725b88353734981da919e5ad0eba821	0.0	0.0	0.0	6.0	0.0
d733da8c4943d01b2941785088c05682	0.0	0.0	0.0	11.0	0.0
d767f288e7c33ef7a39bdf8653343f50	0.0	0.0	0.0	2.0	0.0
d7fafcf312da4c93e03fc8c30c734cd5	0.0	0.0	0.0	2.0	0.0
d8122c74e244fe98e396be4661550a34	0.0	0.0	2.0	0.0	0.0
d883ae9fc2c6d6c96ce423fae33750e8	0.0	0.0	2.0	0.0	0.0
d9003234719f3aaa2ac3779cb3cebd87	0.0	0.0	0.0	16.0	0.0
d91997a17006e58ebdf59aa7fb8dc3db	38.0	0.0	0.0	121.0	99.0
d9a75030b2f283f9df5f0fa3c9de89b0	0.0	0.0	0.0	0.0	6.0
d9c8c8f6a553d5f031a5d8d1bbf903bf	0.0	0.0	0.0	0.0	4.0
d9ed08475ba86ecea3247cfd56441a81	0.0	78.0	0.0	0.0	0.0
d9f56e60e02a7dbd78897b607987a835	0.0	4.0	0.0	0.0	0.0
da363e049e896011db20a01267d95897	0.0	2.0	0.0	0.0	0.0
da44bdb99a65f0469e9528aec8cd9374	0.0	0.0	49.0	0.0	0.0
da65f362535e226ebf29b08bc7419c52	0.0	0.0	0.0	12.0	0.0
da81fb506e45acdf2c1364a9932ee150	0.0	93.0	0.0	0.0	0.0
da96bd9094de3cd1f7ab9b7c000e9a60	0.0	5.0	0.0	0.0	0.0
daa837ade818d73260a3f046bc48e489	0.0	0.0	7.0	0.0	0.0
dada98173a9d0b48e30800dbf3e16628	41.0	0.0	0.0	42.0	121.0
dadee9b1dcec980da686b785ec347d65	0.0	0.0	3.0	0.0	0.0
db6560a6216908fd0f2c44e698f57d4c	0.0	0.0	4.0	0.0	0.0
dba25979944a0cb49ca89ce9c6e30e9d	0.0	0.0	8.0	0.0	0.0
dbce3ed3f1ec69a6554f2aa59da9ed09	0.0	0.0	0.0	0.0	35.0
dbdd68270c375d40d06e429bf4b31d68	3.0	0.0	0.0	0.0	0.0
dbf1917697147b3ee1807752fd0502c9	0.0	0.0	11.0	0.0	0.0
dc1af5b08fecce4be1a45f50ed11afc2	0.0	0.0	0.0	2.0	0.0
dc26e634961929628f5e009e6317d471	0.0	0.0	0.0	5.0	0.0
dc3835d12dc9edc210bddff9c66bf356	0.0	0.0	616.0	0.0	0.0
dc526c9c19c9aa72ba9eff0389a3958f	0.0	52.0	0.0	0.0	0.0
dc7e85daf6bc67c84520c511989ef593	0.0	3.0	0.0	0.0	0.0
dc81e53781cc0a2973e702a79c6c7a7c	0.0	55.0	0.0	0.0	0.0
dcab0ca44954e2d16a6b07641150b3f4	0.0	3.0	0.0	0.0	0.0
dcae40233ac422d5fe7bf21a9f9fbfa3	0.0	0.0	0.0	19.0	0.0
dcb73d551141c089351c83a2e61735ce	0.0	0.0	23.0	0.0	0.0
dccab3f94f1ec7d4cdc6f60cb3b213c3	0.0	147.0	147.0	0.0	0.0
dcdc52d5d6c387a7972b30928ab464de	0.0	0.0	0.0	3.0	0.0
dcef6bbc22e08ed2509eb3bd5d8d86c1	0.0	0.0	0.0	3.0	0.0
dcf5e542d390afae61928cb912433b50	0.0	0.0	0.0	5.0	0.0
dd5b371cdf7b7643d463abc3898266b9	0.0	393.0	0.0	0.0	0.0
dda56a54d3a8a30139210f32c05004bb	0.0	0.0	0.0	0.0	16.0
ddc52b4f00108d7a694ccda0e4dd65b3	0.0	0.0	0.0	34.0	0.0
dddabdb2e0454e7211603cdfb97bc2db	14.0	0.0	0.0	0.0	0.0
ddf432edb3505bd0c7c4883131047de8	0.0	0.0	0.0	3.0	0.0
de03afac2e461fdbfe9d634022aba448	0.0	0.0	44.0	0.0	0.0
de0af03ce8516ef77861f09b78b74b46	0.0	0.0	54.0	0.0	0.0
de42cf0a89c64d1688c150f2ee13f0c9	0.0	16.0	0.0	0.0	0.0
de60daea634dab8154402b04615508d0	0.0	0.0	0.0	26.0	0.0
de62b70d02e690696d73acd73686482a	0.0	389.0	0.0	0.0	0.0
debc470ea09033d3c12810b060047f3e	0.0	127.0	0.0	0.0	0.0
decbdb35b4f8b37136f75a6467bf42aa	0.0	0.0	0.0	0.0	11.0
ded3b1954dc5b693bbd205f0f7d8dd61	0.0	0.0	3.0	0.0	0.0
dee5b07d493d25ca4a1059bdc1c1bc75	0.0	3.0	0.0	0.0	0.0
df578f10f6df2a57e095ec68587d00ba	0.0	0.0	0.0	3.0	0.0
df5e7a703d29a9c4bbcaf8b5f4ef5d4e	0.0	228.0	0.0	0.0	0.0
dfdb25a37340b57e9009964577859673	0.0	0.0	0.0	0.0	11.0
dffb20cb837e7cf7be6c11a7c86f9958	0.0	0.0	193.0	239.0	444.0
e01080c1c4090faa18307cd47678d640	0.0	318.0	0.0	0.0	0.0
e01247bd07980d350b58786896f76343	0.0	0.0	0.0	0.0	2.0
e020a82e2b80f9a1047e1cf9e8c205b8	0.0	0.0	0.0	165.0	0.0
e0275fca226f94283c0ec3cf6a287821	0.0	0.0	0.0	28.0	15.0
e1085b4258797f5c59b1f5c41c127149	0.0	51.0	0.0	0.0	13.0
e11c7a09a5e6fb3096651a84f06a9dd3	4.0	0.0	0.0	0.0	0.0
e124a8ca1d2b6e33d8e6e3640fb7081a	0.0	0.0	0.0	5.0	0.0
e14eba3b37fc6426ba42fed1126dfc69	0.0	0.0	0.0	8.0	0.0
e17c5f76cd9032f2cb8c286b093e1bc4	0.0	0.0	0.0	15.0	0.0
e18a0f493afae34cd9e0a0ba1f884b51	0.0	0.0	0.0	10.0	0.0
e19e6b4d90fec4da4ba12a19562ade48	0.0	0.0	0.0	0.0	5.0
e1c9a9a82fea1ae3a5d739b5f445a205	0.0	0.0	0.0	0.0	5.0
e1ef996e73a0a1482258bf5715164c96	0.0	0.0	0.0	43.0	0.0
e21b5dc8fe9e3b98a95057f65631c26e	0.0	0.0	8.0	0.0	0.0
e225063b3405243e287837777aa73f3b	0.0	3.0	0.0	0.0	0.0
e2795ff79ef3c892a96f941e4adc3990	0.0	0.0	0.0	0.0	5.0
e28483fed549b0dadc5b97465c7cccf6	9.0	0.0	0.0	0.0	0.0
e2b02ed8c8db26425167bb0d9c2bebf4	0.0	0.0	0.0	0.0	9.0
e2b2c997e02b118604370b9b6046243d	0.0	0.0	0.0	0.0	2.0
e2b49cf9fb7a342c56334378e9cb2a41	0.0	0.0	3.0	0.0	0.0
e2c44baf7c3de32f39cf70f83529f344	0.0	277.0	0.0	0.0	0.0
e2ca20d4cc898dff569d87beab444d4a	0.0	0.0	0.0	80.0	0.0
e2d1d50c22814403d1eed6f843f6b24e	0.0	0.0	0.0	0.0	27.0
e2f30888380b9a4d76fb33137ef431fd	0.0	0.0	0.0	0.0	3.0
e323ce24887ddcd5c63333665880734a	0.0	0.0	0.0	0.0	2.0
e32a7e9ecae29b8155cdd52407fd1719	0.0	0.0	0.0	0.0	7.0
e340ce1a628b5f66a7f56b30362641f5	0.0	0.0	0.0	3.0	0.0
e364c37cba4980411bf69fb178f83476	0.0	0.0	0.0	0.0	3.0
e369e578e3bef162f3d9819e19095584	0.0	114.0	0.0	0.0	0.0
e39fe61371b408cce82bcd38b561fffb	0.0	0.0	0.0	11.0	0.0
e3a9a759065b18ac9a8c0d363cd4e371	0.0	0.0	0.0	215.0	212.0
e3c232d6640adeb3f56a1ffdaabbf5c4	0.0	0.0	610.0	0.0	0.0
e3d8733b234a61ac8b7c654927c71919	0.0	0.0	0.0	5.0	0.0
e3f73a9cf3bf5546b8ef2bfe5902c33a	0.0	0.0	0.0	0.0	4.0
e40f1b5f4f83f05741bb32a1070b58e0	0.0	402.0	0.0	0.0	0.0
e41035a933a9a70ea871c5f53ce153a2	0.0	0.0	58.0	0.0	0.0
e416d0916760d2fc17b616e2ac3ad855	0.0	0.0	0.0	22.0	0.0
e4191d3ececf3e363ac94fd6d677369b	0.0	29.0	0.0	0.0	0.0
e44efcd2ace8cb3c19677620f89bc055	0.0	0.0	0.0	0.0	5.0
e44fb73f67a586a6bf64075ea76c72a0	11.0	0.0	0.0	0.0	17.0
e4612e0072bbfd75058ad08b8835b5e5	0.0	0.0	0.0	0.0	2.0
e47bb91cdb796f0acea97073e5d6b86f	0.0	0.0	0.0	3.0	0.0
e4f95d603ed701ac73e7fbe413c142ae	0.0	0.0	0.0	0.0	3.0
e540fc2fa4040a231569917c3c3c4e68	0.0	0.0	5.0	0.0	0.0
e54cb3f5a71a6f5bf3dca33d202589d5	0.0	0.0	0.0	0.0	13.0
e551b411bbeb4600116a0dca260d998f	0.0	0.0	229.0	0.0	0.0
e55da53e759077bd921e465d8a581dcf	0.0	4.0	0.0	0.0	0.0
e5753c45fe368bcf4b8c3b859dbab36f	0.0	0.0	0.0	0.0	4.0
e597f177dc740707c1c85f672d3b1970	0.0	0.0	4.0	0.0	0.0
e5a7e5dd6215f4be18f36069e6171b27	0.0	0.0	0.0	3.0	0.0
e5b22c74881f9771ac732cd74e68a473	0.0	0.0	0.0	20.0	0.0
e5c19d7800b18015f3a917fc015fc42f	0.0	0.0	0.0	5.0	0.0
e5e04312e58addb7cfb2e8bfb91d424b	0.0	0.0	0.0	16.0	0.0
e60ff04c5fbb8876fff25e87eacdc9c3	0.0	0.0	0.0	0.0	154.0
e6326199ce320b7d7af9e551480868df	0.0	0.0	11.0	0.0	0.0
e63893fbb8c252dd095ff2ace0d9085d	0.0	0.0	0.0	0.0	15.0
e6393f1938630c46cdda6880775b1793	0.0	0.0	0.0	15.0	0.0
e6597e930f9b32e98a6fd25d851f75da	0.0	0.0	0.0	133.0	57.0
e6734f86434917bd3e42c8e2204f555a	0.0	42.0	0.0	0.0	0.0
e67cf1fbab00002bc0f89b59b0aa795f	0.0	0.0	0.0	2.0	0.0
e6938f133fbc0d80716cef0112b0ddfd	0.0	0.0	0.0	0.0	18.0
e69b2b6cfddee3b29b08d5088a669409	0.0	0.0	0.0	22.0	0.0
e69c84350ae994b34460b80850fb2cd6	65.0	0.0	0.0	0.0	0.0
e6c8443214bca5d5809bbb0c5644af52	0.0	0.0	0.0	0.0	71.0
e6d81eba51065a5c47a1b41f706262ad	0.0	0.0	0.0	27.0	0.0
e70dbd1d0ed98c9721fae59e8ed1f364	0.0	0.0	0.0	40.0	102.0
e720b0dc4720a5cdbd97f2c1e9f75609	0.0	0.0	0.0	5.0	0.0
e7332b6f1c90f09daa0a2ab48838c47f	0.0	0.0	0.0	4.0	0.0
e7cf751df2f33896f147f68ec92fc12f	0.0	3.0	0.0	0.0	0.0
e81ccca856828ebc564ce7ee7b77a441	0.0	23.0	0.0	0.0	0.0
e82fc8a18d9994e8a75dbc938537344b	0.0	0.0	3.0	0.0	0.0
e85e2345664d590d3c1abc0c4e1037f9	0.0	0.0	0.0	19.0	0.0
e88def27ded8254d23a92b8d4606ff45	0.0	0.0	0.0	0.0	6.0
e8a24071d6220fd0f2e41d7d07e00d86	0.0	0.0	0.0	0.0	7.0
e8af5b46ebfe4ca58c15d93266be0a6b	0.0	0.0	0.0	0.0	16.0
e8bba2ad716739b08598def12043a04d	0.0	0.0	129.0	0.0	0.0
e9181eebfd7c1d1aca7e2bc23a61751f	0.0	0.0	0.0	15.0	0.0
e9ac89283875897129e4789f54555319	0.0	35.0	0.0	0.0	0.0
e9b880df0091fb047e709a2d6475c2a6	0.0	0.0	42.0	0.0	0.0
e9c9251fe34d2fc548f8bb01641cf37a	0.0	0.0	171.0	0.0	0.0
e9dd189e5fb374cca941bcfb93c18889	0.0	47.0	0.0	0.0	0.0
e9f84e3ac3d6038c2a500af7f6d38540	0.0	0.0	0.0	6.0	0.0
ea12694555735f4d6d600e6644a8855f	0.0	0.0	0.0	115.0	0.0
ea2bdf62a649952c8cbcc27b89c3ae83	0.0	49.0	0.0	0.0	0.0
ea370db7f503b713a1ebdc52619fafb5	0.0	0.0	2.0	0.0	0.0
ea60b4022324387a32c685e545f27acc	0.0	14.0	0.0	0.0	0.0
ea9c5396e9b55945ad880192ab9d55b9	0.0	0.0	4.0	0.0	0.0
eaa44c2f00fa1dd3e7c842ec87738954	1467.0	0.0	0.0	0.0	0.0
eabc5286919e87b62dabb879c34d4d54	0.0	0.0	0.0	0.0	3.0
ead19f922b81439d02ff39c53a952873	0.0	0.0	0.0	0.0	38.0
eaea0c8451f956ee8e84a56942c483fc	112.0	0.0	0.0	0.0	0.0
eb0c6bf7e071fc674eb0c3b8d50f66c2	0.0	0.0	0.0	26.0	0.0
eb42880248eebf07b5a0ac0701079476	37.0	0.0	0.0	0.0	0.0
eb5566411a98964873c995c18df4ce7c	0.0	0.0	259.0	0.0	0.0
eb6f5169125fc8720baa8f673d7a3ff7	0.0	0.0	0.0	2.0	0.0
eb8564b6d08fd1582abd38f80ddca892	0.0	0.0	0.0	5.0	0.0
eb9ebcdfea72d7fef30e250f495ad7be	0.0	201.0	0.0	0.0	0.0
ebdd14a99c66fc1d655b8b44b8f62b22	0.0	0.0	0.0	16.0	0.0
ec071158832076a7d0bfcfc90a0ed3d4	0.0	41.0	0.0	0.0	0.0
ec0c18c4585670807b8761526fa34d81	0.0	0.0	0.0	3.0	0.0
ec731bbd80f6b36b692de572a16e4eaf	0.0	0.0	0.0	0.0	5.0
ec7a4e4a90824cf451399dfebf7d797c	0.0	0.0	0.0	4.0	0.0
ec98c716b18af79d9ae696292db11722	0.0	0.0	32.0	0.0	0.0
ecc643b10fb1ebdc2213df1ce6d32c98	0.0	0.0	0.0	12.0	0.0
ed148f4650a62c3496121a0f6db2312d	0.0	0.0	0.0	9.0	0.0
ed38d25497a6e61ff6aeb2f0e888dca2	0.0	0.0	0.0	0.0	602.0
eda22f2c8279f1a5c851e8358b52f0dd	0.0	0.0	0.0	0.0	6.0
edac3fb7bc29f6691d8b2d979e7896ff	0.0	0.0	0.0	10.0	0.0
edb114398ced5bf958f4f404493a6642	0.0	0.0	0.0	39.0	0.0
edfd9fe7b9fc7af35fba481211003097	0.0	0.0	30.0	0.0	0.0
ee1a696149d8fc9012ae249a705b951f	0.0	481.0	8.0	0.0	50.0
ee38861336264f1cf792864d76a51873	0.0	0.0	7.0	0.0	0.0
ee6a904f7dccd265ae56bba8b36301a4	0.0	0.0	7.0	0.0	0.0
ee6bba044a89ecf3a8e08d04acd8dd2a	0.0	0.0	4.0	0.0	0.0
ee8579d14761d3d44ad0ee4260714939	0.0	0.0	0.0	0.0	15.0
eeaf03d0c536ad86f825ba3355c0d86e	0.0	0.0	0.0	5.0	0.0
eefbce56164f9984f03eb3858c56cef9	0.0	0.0	0.0	0.0	2.0
ef11bc14034a68876ab6c07d4ae44c8e	0.0	0.0	0.0	0.0	2.0
ef15279c3bd343427228f1001183e393	0.0	0.0	0.0	14.0	0.0
ef1f9711242cdab98e2aa2c02e250fba	0.0	0.0	0.0	0.0	3.0
ef5d404c7b3e233face053a2149143f2	0.0	25.0	0.0	0.0	0.0
ef7880b244f3894097abad9bcefa168c	0.0	0.0	0.0	0.0	23.0
ef82ef0e797c7fd979eaa5b13e353e0b	0.0	0.0	0.0	0.0	10.0
effe75206f2a35c769e6917b4e622a31	0.0	0.0	68.0	0.0	0.0
effe98244f6c65f35c2b78903c5c4d42	0.0	0.0	0.0	0.0	7.0
f03cbff27cb230c84a6632b4dbd116f9	0.0	0.0	0.0	15.0	0.0
f09a95225248e88be0f99ad4fe2f32ef	0.0	12.0	0.0	0.0	0.0
f0e1689102af6847c600584f085d3d4e	0.0	14.0	0.0	0.0	0.0
f0e68b211d2929423f5b3c404b7b8398	0.0	41.0	94.0	0.0	0.0
f1429c0d72ebaa3cc77c53b514e9c92b	0.0	0.0	0.0	0.0	3.0
f165b544e0a6037908d0167f01a5d299	0.0	0.0	0.0	0.0	20.0
f16aa852e8ae4610dbfd3178af195bb0	0.0	0.0	0.0	13.0	0.0
f1b47b195b39a675817d5c83d46efdb4	0.0	0.0	0.0	0.0	7.0
f1c5f208da6e57d9ad027d5a0fd31dda	65.0	0.0	0.0	0.0	0.0
f1d0a7a2ef4d6766eea13f87dde33957	0.0	0.0	0.0	421.0	0.0
f224b767d93cae412d4abf89a3a4c788	0.0	23.0	0.0	0.0	0.0
f2405e79dfb3fb3bc0da52e385fcca0d	0.0	0.0	8.0	0.0	0.0
f2502754de5080af82bf24687054c8c2	0.0	0.0	0.0	0.0	4.0
f293c0549c6cbd09b054e8abe5f4264e	0.0	121.0	0.0	0.0	0.0
f2c541b1c9642893dd397a4de99ceb56	0.0	0.0	0.0	40.0	293.0
f2e9fe443e951d72408fa80df42ba46f	0.0	0.0	0.0	0.0	20.0
f32c367039ff8220b680a3f1db2c505f	0.0	0.0	2.0	0.0	0.0
f34b60c636d831ba987094c0816f96d9	0.0	22.0	0.0	0.0	0.0
f34e20786dff2fc8149ea969f6a2968b	0.0	6.0	0.0	0.0	0.0
f36c50279a8fa1c121cb9dda1ab1cb42	0.0	0.0	0.0	63.0	113.0
f3ccdc61401ac48a34942e49a941e0c3	0.0	120.0	0.0	0.0	0.0
f3df8f49142a4ec1b0a2e71d203d268e	0.0	0.0	69.0	0.0	0.0
f3f02aa633491cd08b8b41d2fbc83308	0.0	0.0	0.0	0.0	10.0
f3f8e324d66b683d2cf432548fa8a130	18.0	0.0	0.0	0.0	0.0
f41894296ec38b938e988273781dcb04	0.0	0.0	0.0	0.0	2.0
f41fad1776c09bc6ec6a8d348e52cf2d	0.0	0.0	51.0	0.0	0.0
f44df3d47e4767149b676ee788e0f739	291.0	0.0	0.0	0.0	0.0
f46eb3e861e63893afcb193d3797563d	0.0	0.0	0.0	0.0	22.0
f4ea8b62a2b1c342c8f17753666acfa8	0.0	0.0	0.0	9.0	0.0
f51eb3eedb7fb27d69c4b6457f7148d7	0.0	11.0	0.0	0.0	0.0
f520f19b75de7b9e1690c430f76b9280	0.0	0.0	5.0	0.0	0.0
f525ab87ec264aa847929847de28b910	0.0	0.0	0.0	0.0	8.0
f528bfc74f35a9657d1fbd447dcb2009	0.0	0.0	49.0	0.0	0.0
f5294cfc33fe7ad97a151b6f2ffa89bf	0.0	0.0	0.0	0.0	64.0
f5895eceaccf0b421fb52eebf2eaca13	0.0	0.0	0.0	0.0	26.0
f58a3561f2c4c09b6e52e0adff222fac	0.0	0.0	2.0	0.0	0.0
f58cfab1702c1e49d3f48df8507278bf	0.0	0.0	3.0	0.0	0.0
f5a35ad64d6a799a1841e9be229890ff	0.0	0.0	115.0	0.0	0.0
f5dceaa232a9d10abfab64ad8fc14b0a	73.0	0.0	0.0	19.0	0.0
f646afa563752b4e082176ed08394e9a	0.0	0.0	9.0	0.0	0.0
f657719af095666bb36e7190c9403828	0.0	8.0	0.0	0.0	0.0
f660eaa3ab58001df09e4239de846de1	0.0	0.0	0.0	0.0	18.0
f672aa3aea2d03f0b297739022e9b716	152.0	0.0	0.0	76.0	0.0
f67e012569c9a6f4b0ba38349efbb0de	0.0	115.0	0.0	0.0	0.0
f6be447d18d64631a0dfe97b847ec859	0.0	0.0	661.0	0.0	0.0
f7532e46af7e687398ee415ef04dc451	0.0	0.0	3.0	0.0	0.0
f76115706ddb9192f60e763f3115676f	5.0	0.0	0.0	0.0	19.0
f78dade19843f7c3e3f5626d2642f3d1	0.0	3445.0	0.0	0.0	0.0
f7b4e4b84d8b9c5478a6fb64009aca83	28.0	0.0	0.0	0.0	0.0
f7d481c6e4ae9e0ac296fe40603965f7	0.0	0.0	34.0	68.0	362.0
f8221d211feb67f6c51d24e9c5b8218c	0.0	0.0	7.0	0.0	0.0
f826e984b324d9442d113d4163e49c78	0.0	0.0	0.0	3.0	0.0
f82da87385e0a34010d3af8154bbf72a	3.0	0.0	0.0	0.0	0.0
f833f31ff472389046a4fba0956b9a49	0.0	0.0	0.0	26.0	0.0
f86c4fcf565393068b1b791598c797fd	0.0	0.0	0.0	0.0	80.0
f88edfe6421621259efccb93cbf62f61	0.0	0.0	0.0	159.0	0.0
f908a38600f83fdc81be5d4d19e1c44e	0.0	0.0	0.0	101.0	0.0
f91b5c20a8d0722b9bf630280d28bf62	0.0	0.0	0.0	65.0	0.0
f92d02184e9701eacb690aed46a2ebc7	0.0	0.0	0.0	45.0	0.0
f9362d221e1216703f0b405a5a662b76	0.0	3.0	0.0	0.0	0.0
f93760ba0804defb4086e62cee86aadc	0.0	0.0	590.0	0.0	0.0
f93ce3160cfeece9155ab1f1e9733ccf	0.0	0.0	5.0	0.0	0.0
f9430e499008c0bad4a93f7ea6003731	0.0	0.0	0.0	0.0	2.0
f9a9ec5ead2724bb06cce47e1f7e6d4d	0.0	3.0	0.0	0.0	0.0
f9cdfc09f695fc4489561a09dca3d9a0	0.0	0.0	0.0	0.0	27.0
f9ce1a023a0418e55904eb48b3b5a451	0.0	23.0	0.0	0.0	0.0
f9e4f3a6958bcf701f30bf86354cc262	0.0	0.0	0.0	0.0	3.0
f9f7ada02d0130a049ac0020cdc421cf	9.0	0.0	0.0	0.0	0.0
fa906e98b0664eb68d5efc763fc629ef	38.0	0.0	0.0	0.0	0.0
fad74834e53bb1da811a6d07bda77725	0.0	0.0	0.0	0.0	11.0
fb1674a470f3049a3ff93d401abe9de4	0.0	0.0	0.0	0.0	9.0
fb25ee67f3066ba40aeb816675537504	0.0	0.0	11.0	0.0	0.0
fb2b00a8282741f54559c37f4ce69e20	0.0	80.0	0.0	0.0	0.0
fb6384d49de13885b67c642fcfafe9d7	0.0	0.0	0.0	0.0	16.0
fb8455faab4ea3f05c67578b08cb2f76	0.0	0.0	0.0	0.0	27.0
fbdfc5a426c8e122b5442209dbcae0d8	0.0	3.0	0.0	0.0	0.0
fbeac60b6106f8228e7ba0446321f57e	8.0	0.0	0.0	0.0	0.0
fc3770edaa566d0b5263897b6e228505	0.0	0.0	0.0	0.0	4.0
fc4f8c0dddbea85efe8a59451a06ad8d	0.0	21.0	0.0	0.0	0.0
fc6731d79bd3cb2c8fe2903b0bd68fb8	0.0	0.0	0.0	0.0	9.0
fc7c188041a7aa2c0450e33e3adf16d0	3932.0	0.0	0.0	0.0	0.0
fc83b5d1aa848c65b39cbcfaaafc37d7	0.0	0.0	60.0	0.0	0.0
fccc2f3f5c5a48af81ce5883f5ffea3c	0.0	66.0	0.0	0.0	0.0
fd1028f7aa64683a9abc46e8eba721b6	0.0	0.0	0.0	0.0	11.0
fd24f54437969046746813fb0011d51a	0.0	0.0	3.0	0.0	0.0
fd2899fba49792389b004ff5b4edc105	61.0	0.0	0.0	27.0	0.0
fd35029f38eeb89a4d793da67901ab10	0.0	0.0	32.0	0.0	0.0
fd3c9f43f8644de1d6c5c3c4e1badf22	0.0	0.0	32.0	0.0	0.0
fd55edfce6eb504c308b266fdc81dcd3	0.0	0.0	0.0	0.0	1013.0
fdb23ae09d6986baa41fe12abd6b2eab	0.0	0.0	2.0	0.0	0.0
fdb4fb67cfb9de5a6e4f21820a3d002f	0.0	0.0	0.0	29.0	0.0
fdbed1b3880b69cd9bff47fbf56381d9	0.0	0.0	0.0	15.0	0.0
fe4c0f616c94d0681f928c3055021802	17.0	0.0	0.0	0.0	0.0
fe7b5b769375b837bb6d4bfa6dee234f	0.0	0.0	68.0	124.0	595.0
fe8464114b6cfe15407028a197c2ff9f	0.0	0.0	67.0	0.0	0.0
fe8e5bff2c6643117ba06ecebc34c342	0.0	0.0	0.0	0.0	3.0
ff289c73ac6541ac56707936f501a2cd	6.0	0.0	0.0	0.0	0.0
ff2b9046306fa2c92bcb4b7d23806fd9	0.0	9.0	0.0	0.0	0.0
ff50a04b0055215c602144910120558e	0.0	0.0	0.0	0.0	3.0
ff6569d3d51669a006c5d2293d5f0e0d	0.0	6.0	0.0	0.0	0.0
ff8c410af4498499dd576a7e7b0909e4	0.0	0.0	0.0	0.0	4.0
ff9d93d7b7e46787568f2d241caeaf3b	20.0	0.0	0.0	0.0	0.0
ffaf86a5edc7f8d6829b852f453b7bde	0.0	0.0	20.0	0.0	0.0
ffeb4ba1894c653dce7f535a263fc824	0.0	0.0	0.0	0.0	3.0